Frequency,S11_Magnitude,S11_Phase,S11_VSWR
325995555,-2.588959006,12.54292705,6.759551686
326104444,-2.291486433,8.006297242,7.624927603
326213333,-2.068430547,3.196437391,8.438183599
326322222,-2.017038938,-1.923715415,8.651184204
326431111,-2.260762417,-6.366625273,7.727366849
326540000,-2.6312636,-7.777495873,6.652479445
326648888,-2.505122602,-7.517949633,6.98250494
326757777,-2.184033128,-9.892310635,7.995854329
326866666,-2.091859592,-13.27576415,8.344567445
326975555,-2.133136323,-16.15966833,8.184663582
327084444,-2.184561472,-18.5382479,7.993940734
327193333,-2.209996085,-20.808153,7.902907716
327302222,-2.222787779,-23.24733869,7.857916509
327411111,-2.262370549,-26.00761911,7.721935658
327520000,-2.364284506,-28.94929364,7.392894575
327628888,-2.524239918,-31.91693599,6.930351819
327737777,-2.73733946,-34.90881278,6.39866552
327846666,-3.015115509,-38.01965947,5.819302246
327955555,-3.395316385,-41.28025874,5.181379576
328064444,-3.93187908,-44.39615025,4.493376873
328173333,-4.647309039,-46.91706519,3.82678067
328282222,-5.525610577,-48.23191639,3.249184256
328391111,-6.538206557,-47.5988072,2.781251448
328500000,-7.517189044,-43.64430115,2.453413156
328608888,-7.906253192,-36.61133097,2.346872618
328717777,-7.464148729,-31.75757338,2.468853734
328826666,-6.908891228,-32.63362603,2.645601212
328935555,-6.877809531,-37.53058525,2.656386068
329044444,-7.691192182,-44.14056053,2.404345793
329153333,-9.873256991,-49.62359356,1.944970014
329262222,-14.42597546,-40.07834651,1.469065962
329371111,-14.4836585,12.19665077,1.465238988
329480000,-9.229056486,22.90483677,2.056136022
329588888,-6.529096344,16.03061521,2.784788805
329697777,-5.326141938,8.183448607,3.363170865
329806666,-4.881339626,2.263126658,3.651988709
329915555,-4.757061695,-0.886997661,3.742614085
330024444,-4.555666535,-1.701842305,3.900241412
330133333,-4.106101848,-2.562566564,4.309219775
330242222,-3.617890117,-4.995287915,4.870853564
330351111,-3.302521943,-8.577097587,5.323372916
330460000,-3.232042244,-12.57495177,5.436735911
330568888,-3.451865168,-16.31875511,5.098639003
330677777,-4.053958413,-18.41588905,4.362647221
330786666,-4.82948238,-15.20746938,3.689222282
330895555,-4.517836508,-7.14152128,3.931455288
331004444,-3.264546748,-5.552512267,5.383838749
331113333,-2.424229357,-9.296303813,7.212353918
331222222,-2.055013602,-13.97337103,8.492759913
331331111,-2.000257513,-18.47645461,8.723118894
331440000,-2.280584556,-22.38493349,7.660958629
331548888,-2.956929467,-22.60766669,5.931567562
331657777,-2.77232826,-17.63229197,6.319239517
331766666,-1.986977424,-18.43501952,8.78090996
331875555,-1.579428914,-21.6824663,11.0290622
331984444,-1.389514116,-24.9845584,12.52870403
332093333,-1.296688937,-28.08574069,13.42190089
332202222,-1.259009253,-31.05290503,13.82212553
332311111,-1.255313553,-33.98424618,13.86267656
332420000,-1.2780788,-36.93969851,13.61661865
332528888,-1.329032076,-39.99180446,13.09649256
332637777,-1.407733841,-43.23422708,12.36724421
332746666,-1.524392585,-46.74809899,11.42510506
332855555,-1.687319756,-50.66929472,10.32784369
332964444,-1.919018777,-55.18528105,9.089220592
333073333,-2.268607528,-60.58387058,7.700944575
333182222,-2.824406051,-67.2355205,6.204695573
333291111,-3.770294722,-75.66318492,4.679657848
333400000,-5.519445035,-86.44657826,3.252580185
333508888,-9.204821407,-99.49998002,2.060651877
333617777,-20.29811609,-102.9378098,1.213922579
333726666,-14.27738168,26.57946547,1.479098346
333835555,-7.4873966,14.00406829,2.462057463
333944444,-4.812070783,0.350769548,3.701908452
334053333,-3.584829748,-11.14900353,4.914506699
334162222,-3.043364841,-20.86227549,5.766360637
334271111,-2.907316707,-29.44387171,6.030875599
334380000,-3.08306445,-37.49523189,5.693616576
334488888,-3.592803062,-45.49073373,4.903904118
334597777,-4.577967277,-53.63425982,3.882088038
334706666,-6.383737201,-61.48793485,2.842659113
334815555,-9.832184454,-65.43196213,1.951580099
334924444,-15.68008901,-39.29278713,1.393591362
335033333,-11.92193025,12.28885076,1.67901346
335142222,-7.510664369,13.42112125,2.455300071
335251111,-5.412846555,7.644844052,3.312557855
335360000,-4.199115977,2.534741844,4.217270085
335468888,-3.383128653,-2.252111649,5.199579314
335577777,-2.845622676,-6.467458618,6.15924241
335686666,-2.441383223,-10.01304324,7.162332109
335795555,-2.101508283,-13.28786554,8.306623607
335904444,-1.828161973,-16.54071142,9.537372844
336013333,-1.6311511,-19.75231635,10.68129279
336122222,-1.503609825,-22.86122858,11.58221957
336231111,-1.440353063,-25.79177682,12.08840365
336340000,-1.429314405,-28.50878894,12.18133805
336448888,-1.454502179,-30.9929985,11.97134985
336557777,-1.508656645,-33.26488952,11.54366741
336666666,-1.57964057,-35.39348957,11.02759254
336775555,-1.684896329,-37.45704661,10.34260553
336884444,-1.837611148,-39.37885417,9.488691903
336993333,-2.048589724,-40.97509258,8.519144684
337102222,-2.310541428,-41.95951615,7.562771505
337211111,-2.561166603,-41.99832741,6.831833479
337320000,-2.688227736,-41.19921586,6.513668124
337428888,-2.636387102,-40.40500663,6.63974698
337537777,-2.475334276,-40.25976345,7.065385929
337646666,-2.270340259,-40.81732868,7.69513351
337755555,-2.050010419,-42.15179733,8.513295161
337864444,-1.889156794,-44.34801508,9.231741092
337973333,-1.849141802,-47.04804657,9.429963933
338082222,-1.930743929,-49.66856084,9.03447083
338191111,-2.079872789,-52.19509215,8.392198728
338300000,-2.316228102,-54.6957466,7.544421263
338408888,-2.671607466,-57.06541553,6.553552354
338517777,-3.161846794,-59.06195492,5.554724152
338626666,-3.938886398,-60.36156972,4.485649963
338735555,-5.052086584,-57.293074,3.534933804
338844444,-5.39648205,-47.64558766,3.321982029
338953333,-4.444776566,-41.0550104,3.993275659
339062222,-3.409055158,-41.01887282,5.161021696
339171111,-2.754924466,-43.7381381,6.358492549
339280000,-2.416430444,-47.06841328,7.235332439
339388888,-2.276561791,-50.21447174,7.674341652
339497777,-2.228136685,-52.91229527,7.839257226
339606666,-2.191688859,-55.45191128,7.968216888
339715555,-2.167521882,-58.39240996,8.056128568
339824444,-2.232457595,-62.06883582,7.824249683
339933333,-2.545927788,-66.53061117,6.872140982
340042222,-3.402549661,-69.88690185,5.170640677
340151111,-4.274639155,-66.95417037,4.1456106
340260000,-4.221611392,-63.24375229,4.195652109
340368888,-3.896955353,-62.988988,4.532308405
340477777,-3.731915652,-65.24778487,4.726312229
340586666,-3.899335061,-68.12798964,4.529633091
340695555,-4.286380174,-69.53060909,4.13470152
340804444,-4.541052647,-69.43844242,3.912236412
340913333,-4.59168648,-69.85377169,3.871009871
341022222,-4.617024179,-71.71344748,3.850726922
341131111,-4.78548347,-74.95004294,3.721462748
341240000,-5.244175612,-79.26185215,3.412605596
341348888,-6.209877596,-84.02474625,2.915596646
341457777,-8.061904087,-86.7502906,2.307315557
341566666,-10.83593706,-78.09945368,1.805884849
341675555,-11.20174444,-52.09641842,1.760019966
341784444,-8.75101892,-41.5561886,2.150257644
341893333,-7.229865634,-43.5084899,2.539932591
342002222,-6.687161164,-46.74363473,2.724845541
342111111,-6.584927815,-48.15682434,2.763271292
342220000,-6.554573876,-47.63656346,2.774922124
342328888,-6.414318679,-45.62448779,2.830256229
342437777,-5.932225697,-43.02358902,3.041328213
342546666,-5.14125524,-42.97401701,3.476978625
342655555,-4.599262716,-45.35200745,3.864921091
342764444,-4.25414353,-47.55292164,4.164801172
342873333,-3.947600413,-49.75701747,4.476080012
342982222,-3.681432557,-52.29675481,4.78918477
343091111,-3.49121166,-55.24144555,5.042670076
343200000,-3.415778806,-58.44875493,5.151119154
343308888,-3.480053624,-61.32008392,5.058411699
343417777,-3.559781839,-63.32063052,4.948127716
343526666,-3.523667598,-65.42307038,4.997455956
343635555,-3.501551466,-68.56841004,5.028173559
343744444,-3.657167175,-72.6810634,4.820032328
343853333,-4.134795742,-76.87593873,4.280404628
343962222,-4.955429132,-79.37738399,3.600179386
344071111,-5.868893735,-78.60155488,3.071740975
344180000,-6.562070017,-74.84166483,2.772034365
344288888,-6.825090887,-68.9872305,2.674914873
344397777,-6.412667639,-62.87541855,2.830922683
344506666,-5.436848039,-60.14201934,3.298841525
344615555,-4.416547232,-61.89378405,4.017722097
344724444,-3.6677625,-66.56548061,4.806511991
344833333,-3.218295919,-72.71703067,5.459431629
344942222,-3.032017506,-79.77329142,5.787506745
345051111,-3.090604744,-87.6154223,5.680013397
345160000,-3.427325532,-96.52254976,5.134205033
345268888,-4.217070425,-106.6718744,4.199997012
345377777,-5.848906898,-116.3588526,3.081480836
345486666,-7.879367007,-117.8969574,2.353874755
345595555,-8.204751992,-123.2930252,2.272424563
345704444,-10.02327749,-147.8234839,1.921334745
345813333,-15.3682284,165.7622539,1.410936083
345922222,-16.92741796,66.09421261,1.332195776
346031111,-12.05995715,17.38932242,1.664750545
346140000,-9.673778763,1.14866336,1.977654376
346248888,-7.594548759,-6.770014128,2.431303285
346357777,-5.936900253,-15.55384237,3.03911013
346466666,-4.860969087,-24.28053791,3.66651759
346575555,-4.209202698,-32.21376637,4.207547665
346684444,-3.884067525,-39.00896119,4.546855059
346793333,-3.724157327,-44.38745208,4.735862057
346902222,-3.63016358,-49.07534328,4.854852874
347011111,-3.676331357,-53.19569583,4.795635404
347120000,-3.815262708,-55.90840007,4.626206516
347228888,-3.864047546,-57.34661434,4.569647512
347337777,-3.738681055,-58.17708919,4.718017447
347446666,-3.39087663,-59.71629892,5.187994049
347555555,-3.022890267,-63.02916565,5.804632014
347664444,-2.838960135,-67.5198069,6.173441998
347773333,-2.889695416,-72.20249294,6.066975934
347882222,-3.163280424,-76.1388314,5.55226146
347991111,-3.513127959,-78.20529286,5.01204581
348100000,-3.655916833,-78.94883362,4.821633093
348208888,-3.558762972,-79.92441371,4.949505467
348317777,-3.294773871,-82.34769922,5.335595224
348426666,-3.115014864,-86.74296837,5.636432387
348535555,-3.159034385,-92.01505782,5.559561881
348644444,-3.413542214,-97.42158984,5.154408806
348753333,-3.895230734,-102.477265,4.534249333
348862222,-4.543724334,-105.8683979,3.910037612
348971111,-4.964587349,-107.5740219,3.593885467
349080000,-5.116302203,-111.4265988,3.492987491
349188888,-5.75056147,-117.9381941,3.130429229
349297777,-7.147247727,-119.8004617,2.566174855
349406666,-7.19980079,-114.0675447,2.549408572
349515555,-6.117574421,-120.5939222,2.956077609
349624444,-6.168352619,-135.083246,2.933651902
349733333,-7.222333819,-150.7718268,2.542298677
349842222,-8.868128392,-165.9738751,2.126178988
349951111,-10.40107024,176.4630549,1.865156962
350060000,-11.49575677,148.667677,1.725547652
350168888,-11.58249988,108.2657357,1.715757693
350277777,-10.16258749,64.89984551,1.900078473
350386666,-8.627965988,29.14226464,2.176322016
350495555,-7.908518557,5.803379862,2.346284958
350604444,-7.02035361,-7.548853108,2.60775158
350713333,-5.891992534,-19.95099023,3.060570023
350822222,-5.066006304,-33.20577752,3.525748463
350931111,-4.717525365,-46.8306818,3.772471269
351040000,-5.028139095,-59.54762594,3.550858622
351148888,-5.61263298,-67.79866736,3.20207547
351257777,-5.808470678,-76.23476017,3.101398663
351366666,-6.28592363,-88.17522444,2.883175854
351475555,-7.46138558,-102.81697,2.469664499
351584444,-9.772097757,-120.7000448,1.961360885
351693333,-14.2821622,-145.3954058,1.478771628
351802222,-22.9852148,144.85167,1.152656006
351911111,-15.94280351,46.39060672,1.379639085
352020000,-10.5212196,17.69122458,1.848231247
352128888,-7.927312473,-1.66690518,2.341423441
352237777,-6.862744257,-16.75651941,2.661650455
352346666,-6.792483329,-26.56869311,2.686526673
352455555,-6.924226402,-28.97972012,2.640317672
352564444,-6.227824056,-28.10066354,2.907871082
352673333,-5.015211198,-31.12081662,3.559520506
352782222,-4.02110115,-38.02732572,4.397038283
352891111,-3.491304127,-46.48865059,5.042540051
353000000,-3.347368388,-54.63920246,5.253754116
353108888,-3.440115354,-62.08941451,5.115604223
353217777,-3.714874287,-68.92021276,4.747341899
353326666,-4.162225284,-75.15150432,4.253237536
353435555,-4.79625908,-80.56631641,3.713510771
353544444,-5.612058387,-84.69680724,3.202381567
353653333,-6.540666534,-86.87442395,2.780298045
353762222,-7.418627114,-86.80972655,2.482292385
353871111,-8.096241258,-85.23136241,2.298808105
353980000,-8.561219638,-83.03783138,2.190799018
354088888,-8.839384823,-80.64775229,2.13202484
354197777,-8.961383958,-78.52874039,2.107492886
354306666,-9.015649379,-76.69091993,2.0968127
354415555,-8.993393826,-74.58106199,2.101175943
354524444,-8.754188229,-71.89485413,2.149596812
354633333,-8.054499871,-69.93159911,2.309160225
354742222,-6.979211531,-71.93633303,2.621574099
354851111,-6.088717403,-79.2338218,2.968995615
354960000,-5.805484835,-89.74742263,3.102880821
355068888,-6.161334925,-101.2536496,2.936728277
355177777,-7.096536141,-112.8943089,2.582602305
355286666,-8.691042606,-124.6723364,2.162861722
355395555,-11.31610735,-136.1783911,1.74636883
355504444,-15.9185517,-143.7321799,1.380902712
355613333,-24.04389088,-117.1910493,1.133965461
355722222,-19.89970753,-55.84996468,1.225093462
355831111,-15.68980844,-61.5414696,1.393064674
355940000,-15.30811778,-80.60140599,1.414381094
356048888,-20.22669891,-101.8805049,1.215879385
356157777,-28.93093274,12.10909117,1.074182299
356266666,-16.07190709,16.24330455,1.372993429
356375555,-11.97195672,0.974696364,1.673800158
356484444,-10.33061205,-11.69281143,1.875287348
356593333,-9.695826944,-19.15187906,1.973968853
356702222,-9.208176475,-21.68984511,2.06002516
356811111,-8.016783024,-23.44033691,2.318613533
356920000,-7.062553348,-32.26063202,2.593749979
357028888,-7.220486925,-40.79268565,2.542879667
357137777,-7.966001903,-43.99921222,2.331492604
357246666,-8.38737869,-40.16903761,2.229672913
357355555,-7.602146335,-35.5699046,2.42915763
357464444,-6.339907669,-37.19768127,2.86065298
357573333,-5.435903653,-43.47698468,3.299378858
357682222,-5.051472203,-51.81418805,3.535340421
357791111,-5.245432355,-61.03810107,3.411835621
357900000,-6.253393397,-69.56741231,2.896943871
358008888,-8.075950678,-72.1773764,2.303825978
358117777,-9.815410723,-66.69228496,1.954297191
358226666,-10.95624467,-51.54775599,1.790418532
358335555,-9.435451884,-34.15429446,2.018703733
358444444,-7.003674559,-31.80944518,2.613334626
358553333,-5.437302601,-36.84248603,3.298582959
358662222,-4.60372249,-43.13919482,3.8613465
358771111,-4.210829107,-48.87838665,4.205984443
358880000,-4.081043574,-53.52461055,4.334721575
358988888,-4.065023573,-56.74412437,4.351192917
359097777,-4.008635205,-58.78945487,4.410236317
359206666,-3.819273416,-60.50175276,4.621501281
359315555,-3.546634328,-62.80354232,4.96596793
359424444,-3.307005312,-65.9768463,5.316327035
359533333,-3.209510342,-69.45405128,5.474039956
359642222,-3.212880444,-72.49901637,5.468426725
359751111,-3.228585015,-75.0636715,5.442425533
359860000,-3.238162641,-77.42411232,5.426693605
359968888,-3.2435095,-79.64098824,5.417951889
360077777,-3.206011916,-81.84137304,5.479879551
360186666,-3.192536447,-84.6725174,5.502493832
360295555,-3.402135532,-87.4319379,5.171254266
360404444,-3.587057674,-87.21074413,4.911539283
360513333,-3.179805587,-88.22898046,5.524036589
360622222,-2.990082736,-92.13515667,5.867060195
360731111,-3.052114212,-95.9237027,5.750164365
360840000,-3.220894218,-99.17054564,5.455126717
360948888,-3.452204766,-101.961245,5.098150407
361057777,-3.736471412,-104.2876056,4.720723245
361166666,-4.078675444,-105.9277492,4.337148125
361275555,-4.45167948,-106.2940302,3.987345972
361384444,-4.679076518,-104.5810673,3.802003081
361493333,-4.343852494,-102.1650008,4.082169541
361602222,-3.626344405,-103.2249981,4.859820087
361711111,-3.072053656,-107.3887302,5.713601975
361820000,-2.792326431,-112.9137607,6.274744295
361928888,-2.795316109,-118.9363404,6.268147537
362037777,-3.051898852,-124.3355314,5.7505619
362146666,-3.355104475,-128.5606675,5.241935265
362255555,-3.593582156,-132.9839276,4.902870671
362364444,-3.964723706,-138.1779249,4.457399427
362473333,-4.487902146,-143.0816924,3.956535764
